transaction_id,customer_id,timestamp,amount,txn_type,channel,sender_id,receiver_id,currency,country_dest,fx_rate,amount_gbp,is_high_risk_dest,is_fatf_black_dest
TXN003977,C0260,2024-01-10 12:32:00.000000000,3366.72,DEBIT,SWIFT,S1594,R2445,GBP,GB,1.0,3366.72,0,0
TXN003978,C0261,2024-03-07 08:53:00.000000000,4830.16,CREDIT,SWIFT,S2893,R1508,GBP,US,1.0,4830.16,0,0
TXN003979,C0261,2024-02-13 12:35:00.000000000,3079.74,WIRE,ATM,S3097,R1649,GBP,US,1.0,3079.74,0,0
TXN003980,C0261,2024-01-02 11:55:00.000000000,427.31,CASH,MOBILE,S7651,R3174,GBP,GB,1.0,427.31,0,0
TXN003981,C0261,2024-02-17 01:47:00.000000000,8146.94,DEBIT,ONLINE,S7502,R8723,GBP,NG,1.0,8146.94,1,0
TXN003982,C0261,2024-02-22 14:55:00.000000000,1219.91,WIRE,MOBILE,S2984,R8299,USD,GB,0.79,963.7289000000001,0,0
TXN003983,C0261,2024-01-29 06:36:00.000000000,1159.54,WIRE,ATM,S1407,R2531,GBP,IN,1.0,1159.54,0,0
TXN003984,C0261,2024-02-09 09:45:00.000000000,5061.77,CREDIT,ONLINE,S6605,R2133,USD,US,0.79,3998.7983000000004,0,0
TXN003985,C0261,2024-03-20 00:33:00.000000000,1287.11,DEBIT,SWIFT,S5683,R3411,GBP,GB,1.0,1287.11,0,0
TXN003986,C0261,2024-02-02 11:45:00.000000000,5517.78,CREDIT,SWIFT,S6617,R7782,GBP,US,1.0,5517.78,0,0
TXN003987,C0261,2024-02-01 15:07:00.000000000,4698.85,CREDIT,SWIFT,S8785,R7095,GBP,GB,1.0,4698.85,0,0
TXN003988,C0261,2024-03-02 15:31:00.000000000,1994.71,WIRE,ATM,S8954,R8534,GBP,GB,1.0,1994.71,0,0
TXN003989,C0261,2024-01-06 15:58:00.000000000,1686.67,WIRE,MOBILE,S1453,R5604,GBP,GB,1.0,1686.67,0,0
TXN003990,C0261,2024-03-14 14:40:00.000000000,8491.22,DEBIT,ATM,S1440,R1995,GBP,GB,1.0,8491.22,0,0
TXN003991,C0261,2024-03-12 17:09:00.000000000,7735.24,CREDIT,ATM,S7492,R5460,GBP,GB,1.0,7735.24,0,0
TXN003992,C0261,2024-03-06 09:04:00.000000000,784.15,CREDIT,MOBILE,S9450,R8096,GBP,IR,1.0,784.15,1,1
TXN003993,C0261,2024-02-02 10:23:00.000000000,2334.65,DEBIT,ATM,S5389,R3347,USD,GB,0.79,1844.3735000000001,0,0
TXN003994,C0262,2024-03-27 04:39:00.000000000,224.51,CREDIT,SWIFT,S7156,R5636,GBP,GB,1.0,224.51,0,0
TXN003995,C0262,2024-03-09 10:54:00.000000000,861.88,DEBIT,ATM,S8701,R4594,GBP,GB,1.0,861.88,0,0
TXN003996,C0262,2024-02-14 12:02:00.000000000,680.4,DEBIT,SWIFT,S7017,R7993,GBP,NG,1.0,680.4,1,0
TXN003997,C0262,2024-01-28 17:55:00.000000000,2217.39,CREDIT,SWIFT,S8239,R8439,GBP,GB,1.0,2217.39,0,0
TXN003998,C0262,2024-03-13 03:53:00.000000000,261.97,CREDIT,ONLINE,S4301,R3301,GBP,FR,1.0,261.97,0,0
TXN003999,C0262,2024-01-26 18:47:00.000000000,994.48,CREDIT,ATM,S8120,R5010,GBP,GB,1.0,994.48,0,0
TXN004000,C0262,2024-01-13 14:44:00.000000000,5041.62,WIRE,ATM,S9382,R4462,GBP,GB,1.0,5041.62,0,0
TXN004001,C0262,2024-02-25 15:19:00.000000000,170.55,CASH,SWIFT,S3159,R5398,GBP,GB,1.0,170.55,0,0
TXN004002,C0262,2024-02-07 10:15:00.000000000,15342.18,DEBIT,ATM,S5968,R6423,USD,GB,0.79,12120.3222,0,0
TXN004003,C0262,2024-02-08 09:58:00.000000000,1471.47,CREDIT,BRANCH,S2124,R6288,USD,GB,0.79,1162.4613000000002,0,0
TXN004004,C0262,2024-01-19 02:00:00.000000000,1696.51,DEBIT,ATM,S7096,R8724,EUR,GB,0.86,1458.9986,0,0
TXN004005,C0262,2024-01-26 19:16:00.000000000,720.3,CREDIT,ATM,S7024,R9543,GBP,GB,1.0,720.3,0,0
TXN004006,C0262,2024-01-31 08:28:00.000000000,766.78,WIRE,BRANCH,S7644,R8394,GBP,GB,1.0,766.78,0,0
TXN004007,C0262,2024-03-10 14:01:00.000000000,340.47,DEBIT,SWIFT,S6934,R9320,GBP,GB,1.0,340.47,0,0
TXN004008,C0262,2024-02-01 11:07:00.000000000,1485.57,CREDIT,MOBILE,S4785,R8657,GBP,GB,1.0,1485.57,0,0
TXN004009,C0262,2024-03-06 20:08:00.000000000,438.34,DEBIT,BRANCH,S8000,R9388,GBP,GB,1.0,438.34,0,0
TXN004010,C0262,2024-01-27 11:19:00.000000000,105.79,WIRE,ATM,S4543,R1966,GBP,US,1.0,105.79,0,0
TXN004011,C0262,2024-01-02 15:40:00.000000000,1282.64,CREDIT,MOBILE,S2819,R1127,USD,GB,0.79,1013.2856000000002,0,0
TXN004012,C0262,2024-01-13 10:10:00.000000000,17.46,DEBIT,SWIFT,S6687,R8926,USD,US,0.79,13.793400000000002,0,0
TXN004013,C0262,2024-03-30 11:43:00.000000000,4726.62,DEBIT,ATM,S6665,R9213,GBP,GB,1.0,4726.62,0,0
TXN004014,C0263,2024-03-06 13:07:00.000000000,4540.78,ATM,ONLINE,S8573,R8853,GBP,GB,1.0,4540.78,0,0
TXN004015,C0263,2024-01-21 11:18:00.000000000,899.5,CREDIT,SWIFT,S5171,R7482,GBP,IN,1.0,899.5,0,0
TXN004016,C0263,2024-02-07 20:45:00.000000000,4687.29,WIRE,SWIFT,S2752,R2954,EUR,GB,0.86,4031.0694,0,0
TXN004017,C0263,2024-01-31 00:01:00.000000000,7862.96,DEBIT,ONLINE,S2495,R7216,GBP,US,1.0,7862.96,0,0
TXN004018,C0263,2024-03-27 11:29:00.000000000,790.02,CASH,BRANCH,S3494,R3746,GBP,GB,1.0,790.02,0,0
TXN004019,C0263,2024-03-13 14:17:00.000000000,22946.87,WIRE,MOBILE,S2831,R9547,GBP,GB,1.0,22946.87,0,0
TXN004020,C0263,2024-03-12 15:22:00.000000000,2341.3,ATM,MOBILE,S4970,R1361,GBP,GB,1.0,2341.3,0,0
TXN004021,C0263,2024-03-08 01:07:00.000000000,326.41,CREDIT,ATM,S1905,R9141,GBP,GB,1.0,326.41,0,0
TXN004022,C0263,2024-01-20 09:18:00.000000000,147.03,CREDIT,BRANCH,S2304,R5512,USD,GB,0.79,116.1537,0,0
TXN004023,C0263,2024-01-11 10:32:00.000000000,1072.18,DEBIT,ONLINE,S6727,R3645,GBP,GB,1.0,1072.18,0,0
TXN004024,C0263,2024-01-06 09:16:00.000000000,2543.55,CREDIT,MOBILE,S6494,R8639,GBP,GB,1.0,2543.55,0,0
TXN004025,C0263,2024-02-27 18:09:00.000000000,11749.5,WIRE,ATM,S3157,R7384,GBP,GB,1.0,11749.5,0,0
TXN004026,C0263,2024-01-30 08:44:00.000000000,35935.22,DEBIT,BRANCH,S7771,R8706,GBP,GB,1.0,35935.22,0,0
TXN004027,C0263,2024-01-20 18:30:00.000000000,3262.48,CREDIT,BRANCH,S1781,R2425,GBP,GB,1.0,3262.48,0,0
TXN004028,C0263,2024-01-20 13:44:00.000000000,603.36,DEBIT,ATM,S3899,R7734,GBP,GB,1.0,603.36,0,0
TXN004029,C0263,2024-01-17 13:20:00.000000000,2090.87,DEBIT,BRANCH,S1226,R5797,GBP,US,1.0,2090.87,0,0
TXN004030,C0263,2024-02-26 01:54:00.000000000,429.17,CREDIT,ONLINE,S2779,R8063,GBP,GB,1.0,429.17,0,0
TXN004031,C0263,2024-02-17 06:11:00.000000000,104.13,DEBIT,MOBILE,S7420,R5031,GBP,IR,1.0,104.13,1,1
TXN004032,C0263,2024-02-25 00:39:00.000000000,2358.53,CREDIT,MOBILE,S2737,R3754,EUR,GB,0.86,2028.3358,0,0
TXN004033,C0263,2024-02-18 14:11:00.000000000,1981.11,CREDIT,ONLINE,S5526,R8784,GBP,GB,1.0,1981.11,0,0
TXN004034,C0263,2024-03-08 17:32:00.000000000,5784.11,DEBIT,BRANCH,S6077,R6340,GBP,FR,1.0,5784.11,0,0
TXN004035,C0264,2024-02-14 11:13:00.000000000,897.12,DEBIT,BRANCH,S1803,R6192,GBP,GB,1.0,897.12,0,0
TXN004036,C0264,2024-02-26 11:45:00.000000000,9574.53,DEBIT,ONLINE,S5455,R6941,GBP,GB,1.0,9574.53,0,0
TXN004037,C0264,2024-03-09 07:26:00.000000000,213.24,DEBIT,ONLINE,S3702,R4991,GBP,US,1.0,213.24,0,0
TXN004038,C0264,2024-03-18 19:19:00.000000000,274.99,CREDIT,SWIFT,S4575,R5649,EUR,FR,0.86,236.4914,0,0
TXN004039,C0264,2024-01-01 04:16:00.000000000,4153.55,CREDIT,BRANCH,S1799,R9291,USD,GB,0.79,3281.3045,0,0
TXN004040,C0264,2024-02-08 11:28:00.000000000,1259.15,WIRE,ONLINE,S6419,R2699,GBP,GB,1.0,1259.15,0,0
TXN004041,C0264,2024-03-02 04:13:00.000000000,714.98,DEBIT,SWIFT,S3386,R9583,USD,GB,0.79,564.8342,0,0
TXN004042,C0264,2024-02-01 20:08:00.000000000,2022.7,CREDIT,MOBILE,S5720,R2713,EUR,IN,0.86,1739.522,0,0
TXN004043,C0264,2024-03-02 10:22:00.000000000,711.23,CREDIT,SWIFT,S5658,R6162,USD,GB,0.79,561.8717,0,0
TXN004044,C0264,2024-01-25 16:16:00.000000000,915.15,WIRE,BRANCH,S1816,R4866,GBP,US,1.0,915.15,0,0
TXN004045,C0264,2024-02-07 09:55:00.000000000,1090.16,CREDIT,ONLINE,S3446,R2888,GBP,FR,1.0,1090.16,0,0
TXN004046,C0264,2024-01-25 08:28:00.000000000,3720.02,DEBIT,SWIFT,S6074,R4993,GBP,GB,1.0,3720.02,0,0
TXN004047,C0264,2024-03-02 15:08:00.000000000,6094.25,ATM,ATM,S6357,R3364,GBP,DE,1.0,6094.25,0,0
TXN004048,C0264,2024-02-19 15:52:00.000000000,529.84,ATM,ATM,S1016,R9004,GBP,US,1.0,529.84,0,0
TXN004049,C0264,2024-01-23 11:25:00.000000000,400.82,DEBIT,SWIFT,S4617,R7230,GBP,GB,1.0,400.82,0,0
TXN004050,C0264,2024-03-18 07:19:00.000000000,435.53,DEBIT,ONLINE,S3475,R3767,GBP,IR,1.0,435.53,1,1
TXN004051,C0264,2024-03-11 03:50:00.000000000,1108.34,DEBIT,ATM,S7409,R9114,GBP,IN,1.0,1108.34,0,0
TXN004052,C0265,2024-01-11 15:12:00.000000000,5991.49,CREDIT,BRANCH,S9223,R9928,GBP,IR,1.0,5991.49,1,1
TXN004053,C0265,2024-01-25 07:43:00.000000000,4094.94,CREDIT,SWIFT,S2571,R7566,GBP,US,1.0,4094.94,0,0
TXN004054,C0265,2024-02-03 01:57:00.000000000,2011.64,CREDIT,MOBILE,S7246,R8978,GBP,IN,1.0,2011.64,0,0
TXN004055,C0265,2024-03-03 16:34:00.000000000,8737.06,CREDIT,BRANCH,S3421,R4377,GBP,US,1.0,8737.06,0,0
TXN004056,C0265,2024-02-07 09:22:00.000000000,414.17,DEBIT,SWIFT,S7074,R3572,GBP,GB,1.0,414.17,0,0
TXN004057,C0265,2024-03-08 22:12:00.000000000,3489.41,CASH,SWIFT,S4260,R2122,USD,GB,0.79,2756.6339,0,0
TXN004058,C0265,2024-02-27 12:01:00.000000000,425.49,DEBIT,MOBILE,S6959,R8139,GBP,GB,1.0,425.49,0,0
TXN004059,C0265,2024-01-18 02:18:00.000000000,30035.12,CREDIT,MOBILE,S4180,R8816,GBP,US,1.0,30035.12,0,0
TXN004060,C0265,2024-01-16 20:01:00.000000000,294.23,ATM,ONLINE,S9345,R9107,GBP,GB,1.0,294.23,0,0
TXN004061,C0265,2024-02-23 13:59:00.000000000,2589.3,DEBIT,ATM,S8171,R1634,GBP,GB,1.0,2589.3,0,0
TXN004062,C0265,2024-01-24 21:56:00.000000000,4082.6,CREDIT,MOBILE,S8866,R8253,USD,US,0.79,3225.254,0,0
TXN004063,C0265,2024-01-10 09:17:00.000000000,1276.51,CREDIT,ONLINE,S7935,R3744,USD,GB,0.79,1008.4429,0,0
TXN004064,C0265,2024-03-26 04:33:00.000000000,6050.2,WIRE,BRANCH,S7942,R3296,USD,GB,0.79,4779.658,0,0
TXN004065,C0265,2024-01-31 17:42:00.000000000,7026.05,DEBIT,ATM,S7538,R8695,USD,GB,0.79,5550.579500000001,0,0
TXN004066,C0265,2024-02-27 12:04:00.000000000,4194.76,DEBIT,BRANCH,S8832,R5728,GBP,GB,1.0,4194.76,0,0
TXN004067,C0265,2024-03-08 11:11:00.000000000,1737.88,DEBIT,SWIFT,S1103,R5047,GBP,GB,1.0,1737.88,0,0
TXN004068,C0265,2024-02-20 18:12:00.000000000,1716.24,CREDIT,MOBILE,S8669,R6290,GBP,GB,1.0,1716.24,0,0
TXN004069,C0265,2024-03-02 10:51:00.000000000,2218.72,WIRE,ONLINE,S5783,R3895,EUR,GB,0.86,1908.0991999999999,0,0
TXN004070,C0265,2024-03-21 13:05:00.000000000,543.57,CASH,BRANCH,S7337,R9146,GBP,GB,1.0,543.57,0,0
TXN004071,C0266,2024-01-15 12:02:00.000000000,107.35,CREDIT,BRANCH,S2050,R3952,USD,DE,0.79,84.8065,0,0
TXN004072,C0266,2024-02-08 08:28:00.000000000,433.38,WIRE,ATM,S4356,R6188,EUR,US,0.86,372.7068,0,0
TXN004073,C0266,2024-01-10 12:43:00.000000000,3195.2,DEBIT,BRANCH,S1879,R2505,USD,GB,0.79,2524.208,0,0
TXN004074,C0266,2024-03-14 10:16:00.000000000,1464.65,CREDIT,ONLINE,S2324,R4902,GBP,IN,1.0,1464.65,0,0
TXN004075,C0266,2024-01-03 16:41:00.000000000,1967.38,ATM,SWIFT,S3894,R8648,GBP,GB,1.0,1967.38,0,0
TXN004076,C0266,2024-02-10 01:57:00.000000000,1548.81,WIRE,ATM,S5570,R8709,GBP,GB,1.0,1548.81,0,0
TXN004077,C0266,2024-02-06 21:51:00.000000000,1729.63,CASH,ONLINE,S3663,R9127,EUR,US,0.86,1487.4818,0,0
TXN004078,C0266,2024-01-16 19:29:00.000000000,2084.97,DEBIT,ONLINE,S4881,R9108,GBP,GB,1.0,2084.97,0,0
TXN004079,C0266,2024-01-29 10:12:00.000000000,640.04,DEBIT,ATM,S9038,R4910,GBP,IN,1.0,640.04,0,0
TXN004080,C0266,2024-03-29 11:42:00.000000000,2240.29,CREDIT,MOBILE,S8417,R5584,GBP,GB,1.0,2240.29,0,0
TXN004081,C0266,2024-01-25 06:08:00.000000000,11599.19,CREDIT,ATM,S9164,R6560,GBP,IN,1.0,11599.19,0,0
TXN004082,C0266,2024-01-07 13:56:00.000000000,8118.63,DEBIT,ATM,S4816,R6133,GBP,IN,1.0,8118.63,0,0
TXN004083,C0266,2024-03-13 12:47:00.000000000,18673.05,DEBIT,ATM,S7262,R8818,GBP,GB,1.0,18673.05,0,0
TXN004084,C0266,2024-03-14 10:52:00.000000000,1320.78,CREDIT,BRANCH,S5483,R5922,USD,GB,0.79,1043.4162000000001,0,0
TXN004085,C0266,2024-03-03 06:03:00.000000000,15149.29,CREDIT,ONLINE,S2177,R8749,GBP,GB,1.0,15149.29,0,0
TXN004086,C0266,2024-01-11 13:44:00.000000000,5423.25,ATM,SWIFT,S1918,R5747,GBP,GB,1.0,5423.25,0,0
TXN004087,C0266,2024-02-10 13:58:00.000000000,1934.26,ATM,BRANCH,S8623,R7550,GBP,US,1.0,1934.26,0,0
TXN004088,C0266,2024-01-04 11:48:00.000000000,11674.56,CREDIT,ONLINE,S2515,R1951,USD,GB,0.79,9222.9024,0,0
TXN004089,C0267,2024-01-16 08:57:00.000000000,14573.17,DEBIT,MOBILE,S8328,R9283,USD,GB,0.79,11512.8043,0,0
TXN004090,C0267,2024-03-16 02:53:00.000000000,36946.89,DEBIT,ATM,S9376,R2456,GBP,IN,1.0,36946.89,0,0
TXN004091,C0267,2024-01-08 04:17:00.000000000,429.79,CREDIT,ONLINE,S4277,R3021,GBP,GB,1.0,429.79,0,0
TXN004092,C0267,2024-03-18 14:08:00.000000000,1415.69,CREDIT,MOBILE,S2699,R7668,GBP,US,1.0,1415.69,0,0
TXN004093,C0267,2024-02-22 00:51:00.000000000,52.15,CREDIT,SWIFT,S1892,R9406,EUR,KP,0.86,44.849,1,1
TXN004094,C0267,2024-03-01 10:29:00.000000000,3516.06,WIRE,ATM,S4311,R5285,GBP,GB,1.0,3516.06,0,0
TXN004095,C0267,2024-01-02 23:46:00.000000000,874.8,CREDIT,SWIFT,S2090,R5802,USD,IN,0.79,691.092,0,0
TXN004096,C0267,2024-02-25 19:15:00.000000000,5032.01,CASH,MOBILE,S3929,R1721,GBP,GB,1.0,5032.01,0,0
TXN004097,C0267,2024-01-15 10:04:00.000000000,1853.39,DEBIT,SWIFT,S5290,R2660,GBP,GB,1.0,1853.39,0,0
TXN004098,C0267,2024-02-10 19:16:00.000000000,180.26,CREDIT,MOBILE,S8630,R5512,GBP,GB,1.0,180.26,0,0
TXN004099,C0267,2024-03-30 16:05:00.000000000,7406.53,CREDIT,ATM,S7520,R9586,GBP,GB,1.0,7406.53,0,0
TXN004100,C0267,2024-02-07 19:22:00.000000000,3944.47,CREDIT,SWIFT,S8587,R4138,GBP,GB,1.0,3944.47,0,0
TXN004101,C0267,2024-01-28 11:21:00.000000000,72715.58,DEBIT,ONLINE,S6093,R6521,GBP,GB,1.0,72715.58,0,0
TXN004102,C0267,2024-03-13 13:11:00.000000000,14441.97,CREDIT,MOBILE,S8696,R3739,GBP,US,1.0,14441.97,0,0
TXN004103,C0267,2024-01-01 12:38:00.000000000,6834.33,DEBIT,MOBILE,S4490,R3884,GBP,IR,1.0,6834.33,1,1
TXN004104,C0267,2024-01-11 12:21:00.000000000,1649.89,CREDIT,BRANCH,S9399,R3233,GBP,GB,1.0,1649.89,0,0
TXN004105,C0267,2024-03-15 08:33:00.000000000,11727.56,CREDIT,BRANCH,S4185,R8264,GBP,NG,1.0,11727.56,1,0
TXN004106,C0268,2024-02-11 01:48:00.000000000,5056.97,DEBIT,ATM,S4968,R6054,GBP,GB,1.0,5056.97,0,0
TXN004107,C0268,2024-02-23 13:21:00.000000000,45505.23,WIRE,BRANCH,S8728,R7480,GBP,GB,1.0,45505.23,0,0
TXN004108,C0268,2024-01-01 11:11:00.000000000,2875.63,CREDIT,SWIFT,S3230,R4747,USD,GB,0.79,2271.7477000000003,0,0
TXN004109,C0268,2024-02-03 11:33:00.000000000,3271.93,DEBIT,MOBILE,S2840,R2910,USD,IR,0.79,2584.8247,1,1
TXN004110,C0268,2024-02-06 18:01:00.000000000,1105.2,DEBIT,ATM,S8409,R2567,GBP,GB,1.0,1105.2,0,0
TXN004111,C0268,2024-01-25 14:22:00.000000000,93908.42,CASH,ONLINE,S8280,R6852,USD,GB,0.79,74187.6518,0,0
TXN004112,C0268,2024-02-17 09:10:00.000000000,52.88,CREDIT,ONLINE,S1973,R3938,GBP,GB,1.0,52.88,0,0
TXN004113,C0268,2024-01-05 04:11:00.000000000,1327.74,DEBIT,SWIFT,S2144,R8828,GBP,GB,1.0,1327.74,0,0
TXN004114,C0268,2024-02-26 12:36:00.000000000,2247.02,ATM,SWIFT,S6921,R3025,USD,GB,0.79,1775.1458,0,0
TXN004115,C0268,2024-03-29 18:35:00.000000000,534.69,DEBIT,ATM,S5628,R7516,GBP,GB,1.0,534.69,0,0
TXN004116,C0268,2024-01-14 15:19:00.000000000,327.05,CASH,ATM,S3825,R7670,GBP,GB,1.0,327.05,0,0
TXN004117,C0268,2024-01-21 11:21:00.000000000,10852.52,WIRE,MOBILE,S6066,R1157,GBP,NG,1.0,10852.52,1,0
TXN004118,C0268,2024-02-15 10:05:00.000000000,1394.6,CREDIT,SWIFT,S8726,R6986,USD,IN,0.79,1101.734,0,0
TXN004119,C0269,2024-03-13 17:59:00.000000000,817.47,CREDIT,ATM,S7369,R6592,GBP,GB,1.0,817.47,0,0
TXN004120,C0269,2024-03-23 08:50:00.000000000,5347.16,DEBIT,MOBILE,S8867,R5718,USD,GB,0.79,4224.2564,0,0
TXN004121,C0269,2024-03-02 06:14:00.000000000,734.78,DEBIT,BRANCH,S1140,R7892,GBP,GB,1.0,734.78,0,0
TXN004122,C0269,2024-03-08 13:52:00.000000000,183.94,CREDIT,SWIFT,S4460,R3584,GBP,GB,1.0,183.94,0,0
TXN004123,C0269,2024-01-22 15:36:00.000000000,2504.52,DEBIT,SWIFT,S3852,R3224,GBP,GB,1.0,2504.52,0,0
TXN004124,C0269,2024-02-14 10:51:00.000000000,432.35,DEBIT,MOBILE,S8805,R5024,GBP,GB,1.0,432.35,0,0
TXN004125,C0269,2024-03-20 15:08:00.000000000,630.02,CREDIT,SWIFT,S5478,R2062,GBP,IR,1.0,630.02,1,1
TXN004126,C0269,2024-01-22 11:09:00.000000000,1541.09,CASH,ATM,S8248,R2653,GBP,GB,1.0,1541.09,0,0
TXN004127,C0269,2024-03-29 19:21:00.000000000,6446.94,WIRE,ONLINE,S2613,R7781,GBP,DE,1.0,6446.94,0,0
TXN004128,C0269,2024-03-16 05:23:00.000000000,7276.77,WIRE,ATM,S4035,R8516,GBP,US,1.0,7276.77,0,0
TXN004129,C0269,2024-01-11 13:24:00.000000000,841.04,DEBIT,MOBILE,S3738,R1138,USD,NG,0.79,664.4216,1,0
TXN004130,C0269,2024-03-09 09:18:00.000000000,905.86,WIRE,SWIFT,S9784,R7838,USD,NG,0.79,715.6294,1,0
TXN004131,C0269,2024-01-01 22:58:00.000000000,1567.15,WIRE,ONLINE,S2955,R8078,GBP,GB,1.0,1567.15,0,0
TXN004132,C0270,2024-02-27 08:13:00.000000000,3087.93,DEBIT,BRANCH,S1202,R1242,EUR,GB,0.86,2655.6198,0,0
TXN004133,C0270,2024-02-03 15:19:00.000000000,2449.61,CREDIT,ATM,S9438,R1730,GBP,GB,1.0,2449.61,0,0
TXN004134,C0270,2024-03-29 16:30:00.000000000,3993.82,CREDIT,SWIFT,S2082,R3753,USD,GB,0.79,3155.1178000000004,0,0
TXN004135,C0270,2024-02-01 05:46:00.000000000,9636.78,CASH,BRANCH,S3150,R7103,GBP,GB,1.0,9636.78,0,0
TXN004136,C0270,2024-01-07 11:09:00.000000000,4682.5,CREDIT,MOBILE,S5425,R4224,GBP,GB,1.0,4682.5,0,0
TXN004137,C0270,2024-02-18 16:37:00.000000000,647.54,DEBIT,SWIFT,S9455,R7944,GBP,NG,1.0,647.54,1,0
TXN004138,C0270,2024-02-01 13:26:00.000000000,633.4,CREDIT,ATM,S2019,R8900,GBP,GB,1.0,633.4,0,0
TXN004139,C0270,2024-02-20 07:27:00.000000000,1867.41,CREDIT,BRANCH,S4901,R8902,GBP,GB,1.0,1867.41,0,0
TXN004140,C0270,2024-03-01 17:24:00.000000000,176.34,CREDIT,MOBILE,S1435,R7224,GBP,US,1.0,176.34,0,0
TXN004141,C0270,2024-03-25 08:02:00.000000000,5978.1,CREDIT,SWIFT,S6933,R7072,GBP,GB,1.0,5978.1,0,0
TXN004142,C0270,2024-02-13 10:30:00.000000000,270.21,DEBIT,SWIFT,S2962,R1490,GBP,KP,1.0,270.21,1,1
TXN004143,C0270,2024-01-19 06:00:00.000000000,27163.79,CREDIT,ATM,S3600,R4094,USD,GB,0.79,21459.3941,0,0
TXN004144,C0270,2024-02-09 11:45:00.000000000,1936.29,CREDIT,BRANCH,S1348,R3122,GBP,NG,1.0,1936.29,1,0
TXN004145,C0270,2024-02-27 08:19:00.000000000,732.69,CREDIT,MOBILE,S8737,R7349,GBP,GB,1.0,732.69,0,0
TXN004146,C0270,2024-02-20 14:02:00.000000000,2907.33,DEBIT,ONLINE,S9183,R5523,GBP,GB,1.0,2907.33,0,0
TXN004147,C0270,2024-01-08 18:37:00.000000000,242.99,DEBIT,SWIFT,S2894,R3524,GBP,GB,1.0,242.99,0,0
TXN004148,C0270,2024-03-01 14:30:00.000000000,1031.61,WIRE,SWIFT,S7021,R3862,GBP,US,1.0,1031.61,0,0
TXN004149,C0270,2024-03-25 15:58:00.000000000,2078.17,WIRE,BRANCH,S6704,R2012,GBP,GB,1.0,2078.17,0,0
TXN004150,C0270,2024-01-16 11:21:00.000000000,2334.69,DEBIT,BRANCH,S6542,R5521,USD,GB,0.79,1844.4051000000002,0,0
TXN004151,C0270,2024-03-17 07:50:00.000000000,2414.52,WIRE,SWIFT,S4334,R4659,EUR,GB,0.86,2076.4872,0,0
TXN004152,C0271,2024-03-17 10:38:00.000000000,3662.58,CASH,SWIFT,S4078,R5637,GBP,DE,1.0,3662.58,0,0
TXN004153,C0271,2024-02-25 14:41:00.000000000,5588.95,ATM,ATM,S3308,R2837,USD,GB,0.79,4415.2705,0,0
TXN004154,C0271,2024-03-28 01:21:00.000000000,19942.38,WIRE,SWIFT,S6613,R7517,EUR,US,0.86,17150.4468,0,0
TXN004155,C0271,2024-03-29 18:14:00.000000000,1630.62,DEBIT,BRANCH,S6674,R6242,USD,GB,0.79,1288.1897999999999,0,0
TXN004156,C0271,2024-01-16 13:06:00.000000000,149.04,CREDIT,SWIFT,S7485,R2356,USD,NG,0.79,117.7416,1,0
TXN004157,C0271,2024-03-01 15:01:00.000000000,535.44,DEBIT,ONLINE,S7047,R9967,GBP,IR,1.0,535.44,1,1
TXN004158,C0271,2024-01-20 18:06:00.000000000,150764.06,CASH,SWIFT,S3363,R8354,GBP,US,1.0,146732.94099999926,0,0
TXN004159,C0271,2024-01-10 10:25:00.000000000,199.8,CASH,MOBILE,S5244,R5653,EUR,IN,0.86,171.828,0,0
TXN004160,C0271,2024-02-01 18:16:00.000000000,4791.34,DEBIT,ATM,S3749,R9435,GBP,US,1.0,4791.34,0,0
TXN004161,C0271,2024-03-20 03:56:00.000000000,1274.8,ATM,ATM,S6747,R4533,GBP,FR,1.0,1274.8,0,0
TXN004162,C0271,2024-01-23 13:56:00.000000000,11432.55,CREDIT,BRANCH,S8206,R9384,USD,GB,0.79,9031.7145,0,0
TXN004163,C0271,2024-01-23 11:57:00.000000000,211.64,DEBIT,MOBILE,S3294,R7317,USD,GB,0.79,167.19559999999998,0,0
TXN004164,C0271,2024-03-04 20:58:00.000000000,158.15,DEBIT,SWIFT,S8408,R8261,GBP,US,1.0,158.15,0,0
TXN004165,C0271,2024-01-08 14:16:00.000000000,1580.54,DEBIT,BRANCH,S8832,R5457,GBP,GB,1.0,1580.54,0,0
TXN004166,C0271,2024-02-05 11:06:00.000000000,3823.03,DEBIT,ATM,S2821,R6902,USD,FR,0.79,3020.1937000000003,0,0
TXN004167,C0271,2024-03-27 08:27:00.000000000,114.28,CREDIT,ONLINE,S2924,R3440,GBP,GB,1.0,114.28,0,0
TXN004168,C0271,2024-01-18 10:14:00.000000000,947.07,DEBIT,MOBILE,S4786,R9629,GBP,GB,1.0,947.07,0,0
TXN004169,C0271,2024-03-27 11:24:00.000000000,5057.15,CREDIT,MOBILE,S7956,R9822,EUR,GB,0.86,4349.148999999999,0,0
TXN004170,C0272,2024-03-06 17:28:00.000000000,1146.27,CREDIT,MOBILE,S7833,R7249,GBP,GB,1.0,1146.27,0,0
TXN004171,C0272,2024-02-21 15:19:00.000000000,18599.54,DEBIT,BRANCH,S7094,R3065,GBP,GB,1.0,18599.54,0,0
TXN004172,C0272,2024-01-03 11:09:00.000000000,12174.3,DEBIT,ATM,S3404,R1255,GBP,IN,1.0,12174.3,0,0
TXN004173,C0272,2024-02-14 23:14:00.000000000,1731.15,CREDIT,ATM,S6522,R5183,USD,GB,0.79,1367.6085,0,0
